identity_time_interval,bill_billing_period_end_date,bill_billing_period_start_date,identity_line_item_id,line_item_blended_cost,line_item_unblended_cost,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,resource_tags,line_item_usage_start_date_comparison
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2c3a7rvhquzjg4dnd4ddecsb3vpprfvchvft6c5cih4v3knt27fa,0.0001032,0.0001032,GetObject,AmazonS3,team-51-ab-msk-connect-sink,258.0,2024-05-20T09:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni"",""user_name"":""team-51-ab-msk-connect-sink""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,dyjtxfqydhjaczizma7y3s5c3paehnyzf7cfji3ccrzsdiuhgq2a,1.2e-06,1.2e-06,ReadLogProps,AmazonS3,msms3,3.0,2024-05-20T09:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,et4byn66xq2q7p5duraueiznerdsrlx5qutdjshdlkoapojav45q,3e-09,3e-09,ReadLocation,AmazonS3,msms3,3.018e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hqmoo53bbp4raogzfeznidqanwuyi62gpqjd4tvzsjmjb6hdyzjq,1.21,1.21,RunConnect,AmazonMSK,arn:aws:kafkaconnect:us-east-1:076395046979:connector/team-51-ab-s3-sink/f5a070d4-486e-44f8-991f-138d9d389210-3,11.0,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,y3o5qeovpl46gke4pfxvv6ojqlcjcmuzypsy5jstyrwlziuco6aa,4e-09,4e-09,ReadLocation,AmazonS3,kardashian-bucket,2.012e-07,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,uqys2i2igdvghquuchy4af5hyyvkr6vgobtxpu3sbktdv24m2qwa,0.0,0.0,Unknown,AmazonStates,,3.4235e-06,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,7d2anmmcix3aahxu7fcj6ugh3wkyvujmkeifxqz2qkyyol6t4ola,6e-09,6e-09,ReadLocation,AmazonS3,medsingestorziptest,3.018e-07,2024-05-20T03:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBWNLTRZ5F4:abodhale""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,sj3lxrr7cvpakl5nj7d2pdkx7eq7ohfeslmdk5nozfv2g2zngkta,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/c58c702d-f65b-403f-b38e-f193bbece89e,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""user_product"":""CTMS-Devtools"",""user_cost_center"":""ClinOps"",""user_company"":""mdsol"",""user_environment"":""blue"",""user_owner"":""Prakash Kumar"",""user_tenant"":""blue"",""user_name"":""ctms-devtools-vpc-flow-key""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kpjmlglzzjynybjuprst7icghgawvuxl6q2x3qwoxo7rpmxvhwfq,5.1e-09,5.1e-09,ReadLocation,AmazonS3,aws-tf-blue,2.552e-07,2024-05-20T02:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aescalona@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,chto5s2viojd4ihixlumvbczldaqdwdzz4am53hyru5sl7yx5uga,0.014784946,0.014784946,CurrentKeys,awskms,arn:aws:kms:us-east-1:076395046979:key/af3dfef2-8dd3-420b-8c3e-2c3d4b8b34b5,0.014784946,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,"{""user_product"":""Conmannotifications"",""user_cost_center"":""Site Management"",""user_company"":""mdsol"",""user_environment"":""blue"",""user_owner"":""Prakash Kumar"",""user_tenant"":""blue"",""user_name"":""ctms-flow-key""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jaanaxlrxtrrp27ilmmjzij7efizpwls5z5b4sprs3eth3pwzc3q,4e-07,4e-07,ReadBucketServerSideEncryption,AmazonS3,kardashian-bucket,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,axlzvxoqdoe5b2aifimuz6plyrgsgcqwz5dpndbxbwn7qelfweeq,5.5e-09,5.5e-09,ReadCostAllocation,AmazonS3,msms3,5.495e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,mmtrc3lf4utuxe44dohsqytqv7hk23hl7rwiglghgn6knm44kqxq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/01a0e9a0-1aba-4eeb-af42-4392d4ee0675,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jylqrg4nc67grs3j2iunyo3p4a3jzzecwx45u3nl6pv3tigxf6qq,1.82e-08,1.82e-08,HeadBucket,AmazonS3,aws-tf-blue,1.8104e-06,2024-05-20T08:00:00.000Z,2024-05-20T05:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aescalona@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,3vtq7e5z2ok4khsl6secnav3t53e7deq2bzgpdaavbo7njyvjeua,0.0,0.0,ListSubscriptions,AmazonSNS,,4.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zmt4r4band7k47xyr7fgyxlaraj5ietlsid3g4gy6vxfvhq3fqpa,0.29333392,0.29333392,Jobrun,AWSGlue,arn:aws:glue:ap-south-1:076395046979:job/demogroupjobbasics,0.666668,2024-05-20T06:00:00.000Z,2024-05-20T05:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2zh6xgcjeeggroe4nsqdudblpxzjigaliw2gbwu2qwzhlu4ddnbq,3e-09,3e-09,ReadBucketServerSideEncryption,AmazonS3,msms3,2.98e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,vc4hy3qhjyhn2ybkkarsnpjhtx6o26rhusl2i6kb33bgt7lzba2a,2e-06,2e-06,GetQueueAttributes,AWSQueueService,arn:aws:sqs:us-east-1:076395046979:Maultiaccount_testing-1,5.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ngxvlni4h6lbbljwslqv6sq6osy5zsfwi7mp5v2pzlncngxkoynq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/232990be-1814-4e92-a263-f3cacef7937c,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,plonfe37ztdt747jajflo4phwio5wqzmktr46jsblhoh5ygry35q,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-west-2:076395046979:key/349cdca6-0009-4e75-86e2-7e59d8ed49a5,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,tv62zqmmupslgev7epkxixokejsfrtiumcivu4k6dj7rpsmphhvq,3.641e-07,3.641e-07,PublicIP-In,AmazonEC2,i-0a369bec21c60e481,3.64071e-05,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,vtvvip5burmenorvzm6pcanvyyo5hpk3zsnojwsx5fbvzfkcy6ca,1.02e-08,1.02e-08,ReadACL,AmazonS3,team-51-ab-msk-connect-sink,1.0244e-06,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni"",""user_name"":""team-51-ab-msk-connect-sink""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,papr62tqn6ttgi5gkom6gucokmhoc5fs2y6rnwy3woeui6l4yn2a,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-west-2:076395046979:key/851513d5-f025-4cef-bdf8-dc4f5429db47,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gcjifg3vrvtn5frxx4gnd7wtmwifmovvtuynjnu7jsbejxzetblq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-west-1:076395046979:key/cf8ce2b9-681d-48f9-9004-f055dca8fb63,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,wklva7jogownkairuetipgxkv343eimhfzpdizca2i3keoi4qira,4e-09,4e-09,ReadLocation,AmazonS3,loki-3,2.012e-07,2024-05-20T03:00:00.000Z,2024-05-20T02:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:sokato@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zktnydnbkfhxz6b3p2d3yqedkdc6xoows4yk4c4ipwva5gesauea,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-west-1:076395046979:key/c6736fed-6c0a-43df-bc8e-aae37944e36a,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gb7c3bp4ggj32blvtf5zfh4rckxqqqe6x7xlu5t4guxkr6g77h5a,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-west-2:076395046979:key/eab9aab8-bac9-4673-8794-8a38907ca421,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,qxywtx3k566p3dvtiyg55uiwjkg5ubls2wnbnbjn6dkvjxd3fukq,6e-09,6e-09,ReadLocation,AmazonS3,loki-3,3.018e-07,2024-05-20T03:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:sokato@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,62xcowllzaqcgohgru7s2wsda362r2yo77cjhrgfuarpi6fmohcq,2.2e-09,2.2e-09,ReadNotificationProps,AmazonS3,loki-3,2.142e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:sokato@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,a47mqomr7nrvrhdzizlkzolh5rq3z7s64wtckhbrh6hgna7u7idq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/79304071-2995-4937-b481-60b5da82f057,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gj4datppxjp7mdekgxng2ds4dlopna4luibs27schmqa53m3xc6q,0.014784946,0.014784946,CurrentKeys,awskms,arn:aws:kms:us-east-1:076395046979:key/1e1ad8ef-433d-4271-81da-bb8bb2d21dd6,0.014784946,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,oxrlw56nhephxd5asr4h3hxuoeo42r6kk4rsqxda4pk3lpeole4q,4e-07,4e-07,ReadNotificationProps,AmazonS3,map-276-exec-src,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB3GSL2BJRT:padesai""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,agzranpcc4ocqavyist5bavk4pbru5yc56vw7y2r642p36t5h23a,4e-07,4e-07,ReadBucketPolicyStatus,AmazonS3,t51bfraveiceberg,1.0,2024-05-20T06:00:00.000Z,2024-05-20T05:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBZTH6UAAJX:bflanaghan""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,wrbuzlj33ywno2uhf6evjyy6csroenjjlir3eu4fxm5iveuy4seq,5e-06,5e-06,WriteBucketServerSideEncryption,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zb7pm33jlnehdyfkzcw74voshuwpnmmnznrg77ck7tdqtf2er6xa,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/22f88297-118d-4247-8522-a7ce8edc3c0f,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2tchgeq6d3dfavybkexnzmogwka5faxuimwag6mftivow6z476cq,1.62e-08,1.41e-08,ReadLocation,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.012e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,z33smkrh2kbv5n4azbnkmzfzttykvzozgumao6ssl5gj6a2tabma,8e-07,8e-07,List,AWSQueueService,,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,p5e6yd5rth4udorefup6nzptakstncph3gtwrzbm7qp2v2no2c5q,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:eu-central-1:076395046979:key/545e77bf-2a57-4688-999c-b8891d484a40,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,u55mw4bv6uxq7j5g7zkwc7z6o6olzk7g5oihigeyknvnkmnizuvq,4.5e-09,4.5e-09,HeadBucket,AmazonS3,twinonco-bucket-mbd12,2.263e-07,2024-05-20T01:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBX2JYLH7K6:mambikaprasad""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zob4f3pej7pfpq2pudhzjbumwgyo4dpcs5lvajdtllf7p5j6gtpa,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/bd8e04b7-89fa-4ea4-942c-54aa066d268d,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""user_product"":""CTMS-Devtools"",""user_cost_center"":""ClinOps"",""user_company"":""mdsol"",""user_environment"":""blue"",""user_owner"":""Prakash Kumar"",""user_tenant"":""blue""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,mx3nm7uj3544cmzjojjkuxhdkxgw4rlhqe6mbozme3sggkpm2vrq,6e-09,6e-09,ReadLocation,AmazonS3,t51bficebergrave2,3.018e-07,2024-05-20T03:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBZTH6UAAJX:bflanaghan""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,nefb4ninhgn6lgzcub64wcdadbx76l4dpnbp2rmgnqo2webrkoya,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/70daff8d-1496-48e4-a3ed-6897330d4acd,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ob4km2nx4oq3ojg5aeapnbimisyckujyp34ybbhup5x7a7fb2kka,0.0036,0.0036,,AWSCloudTrail,,180.0,2024-05-20T08:00:00.000Z,2024-05-20T02:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jd6juwipsbiikdn6hhfxuz44f53n4muhucmzrwavdfitjwv5mkgq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/79304071-2995-4937-b481-60b5da82f057,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,qnzrqemcgo54ifgz2i22av7fz23mkauh7cel6zjqqykjy6ezypaa,0.0,0.0,RuleV2,awswaf,arn:aws:wafv2:us-east-1:076395046979:global/webacl/CreatedByCloudFront-2f762535-e8a4-446d-8dc8-3c3a0667c02e/6dee5282-fa35-4aa4-a1a1-edcdcb7d1aef,0.0443548391,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,o3xuig62gud4fepcyf247rw4yhgu3s6dc7j5jjt2lwx3jly643sq,8e-07,8e-07,ReadVersioningProps,AmazonS3,kardashian-bucket,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kvh6ndjiuzvhcv57lfowiaumez5mbjaatevukbqhvzylmuwvtkrq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/f7f500d8-f7f4-44da-8bd3-ed2fbb651ecb,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,x3oyqwfe7yr7vbhuyemwplinppdnhozyyasbzg4oyvxjfojf3k3a,0.014784946,0.014784946,CurrentKeys,awskms,arn:aws:kms:us-east-1:076395046979:key/778b2eaa-d63c-4aa1-b089-930e3845c725,0.014784946,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,"{""user_environment"":""blue"",""user_name"":""terraform keycloak demo provider tag""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,bfz2skt77papl4cmfys3lwkd3bkrk7my5nivgyhj35ng5yarb47q,4e-07,4e-07,ReadBucketInventory,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gclb3vd3zqwtsk2xk22jxv5y5xsappyjtoubkey6dra25bgg5bma,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/32ea787e-a8c3-4172-9dc1-7011a481840d,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,xejnavs3jl6ay62iledbkb7bneekpvmejtbm7tqymi756vitdtha,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-2:076395046979:key/ee37c9fc-8e72-48d7-a4c0-844f02430b6e,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q3e2i3uks4eldgkouh2gcbkhttjajl7v35fomdhvzoz4n2mounpq,1.56e-07,1.56e-07,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:ap-southeast-1:076395046979:log-group:/aws/lambda/custodian-missing_ec2_mdsol_tags,5.2005e-06,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,6mrslwch73ysjrfbogjarcylxwved7tbewzgokp4nv6swkr3fwca,4e-07,4e-07,ReadBucketPolicyStatus,AmazonS3,hp-maudit-test,1.0,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:hpoon@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hkm5tc3vqglrd6hhm37pfo2un4xjf32wgsjcdq475vfqswqbxyra,0.000435,0.000435,UploadPart,AmazonS3,team-51-ab-msk-connect-sink,87.0,2024-05-20T02:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni"",""user_name"":""team-51-ab-msk-connect-sink""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,vjht4v2xlw2aiy4g3ajpq7netam4gi3aalbpevd4t7a7fn4g4erq,0.0,0.0,USE1-TimedStorage-ByteHrs,AmazonECRPublic,arn:aws:ecr-public::076395046979:repository/docker-01,0.004360497,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ar7fiod4gvz2i6hu3mknufx2hvd6lpvw6hkeeugmongi3mbvzzca,8.25e-08,8.25e-08,PublicIP-Out,AmazonEC2,i-0a369bec21c60e481,8.2368e-06,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kibfsty2lbp2amlrsiztjs7memucunxal3tce4f7wvojiwxwe7va,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/357828c5-1e49-4547-b4d1-f60148353645,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
