tags,configurationItemVersion,configurationItemCaptureTime,configurationItemCaptureDate,configurationStateId,awsAccountId,configurationItemStatus,resourceType,resourceId,awsRegion,identity_time_interval,bill_billing_period_end_date,bill_billing_period_start_date,identity_line_item_id,line_item_blended_cost,line_item_unblended_cost,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,resource_tags
{},1.3,2024-05-20T11:16:46.061Z,2024-05-20,1716203806061,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gupmr2g4bubpgihh4ohzvbsgzerjtjcdtnx4zp6rsnm4ilqbal4a,4e-07,4e-07,ReadBucketObjectLockConfig,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:16:46.061Z,2024-05-20,1716203806061,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,yjnsby3eo423b2pv6d4phlz32i2j5w35znfroprp433pu2uwtiia,4e-07,4e-07,ReadVersioningProps,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q4tqlptnhuyv3l4dytmn2bccmdwnzhxuyxpicvv2rqxhcv2g5ywa,4e-07,4e-07,ReadBucketServerSideEncryption,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,rcxq3dhkxani5ovps56753y5lfnmylap5pwftwmdu4ldcfr6g5ma,3.2e-06,3.2e-06,ReadLocation,AmazonS3,map-276-tf-test-1,8.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,vrpshzmhhiwxwhm226up3pc3zflqgovclltoktlmuw5tdsvsrnnq,4e-07,4e-07,ReadAccelerate,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,lyefwgsopd63toxp6oahd347o5smlvowhk6ulz5lxo73iqmxv6lq,8e-07,8e-07,ReadBucketPublicAccessBlock,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zxdzbxmxrxqjihupravrxea3tnm6gfovhy5mfer2nbmtum6ud4va,5e-06,5e-06,ListBucketVersions,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,j4q2dy7wywmh42zminwe3haiuemsze7mdnphkmqocuwtyv7p6gia,2e-09,2e-09,ReadLocation,AmazonS3,map-276-tf-test-1,1.006e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,avwdzf46mi6fxb4eu6vpdacfkpkhxju3b2b2my6wt4gyrzzsoyza,4e-07,4e-07,ReadRequestPaymentProps,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zd6jnlqljiuwficxtjb5fhasxz3ozrutwp2xvfopfpas7pp23qiq,8e-07,8e-07,ReadBucketLifecycle,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hc6gu3a2fhldjbsrbwx4uztlndquw2hqotfnqfdjeh4uf7ksusxa,1.6e-06,1.6e-06,ReadACL,AmazonS3,map-276-tf-test-1,4.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,byzp4mds6uafjt2abhotmtuk5hczm5tfe5a2fyowoh3o6u5bcpea,1e-05,1e-05,CreateBucket,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,brlhdh6pykw2g6rq2v2n75sasjuyvauaczhjod5eemfmdyftzufq,4e-09,4e-09,ReadLocation,AmazonS3,map-276-tf-test-1,2.012e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ldckhy54ba2a4jeoyp4g64nd5zqriyg4w4z775xfudwhwhnq4i2a,4e-07,4e-07,ReadBucketCors,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,pkyfcfybrajr6y4jkny5meqrxox5hecg6qvnvjl7p5yawlp2ta3q,1.6e-06,1.6e-06,ReadBucketPolicy,AmazonS3,map-276-tf-test-1,4.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gowxmnswvzko6qnrqazil6pkm73msddjgxwicgsz3lgg7uocthja,1e-05,1e-05,WriteVersioningProps,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,rlftbbodudvazqiqyucrmqpasgnz2o6tjeo66m7tjnzx3z3nnxtq,8e-06,8e-06,HeadBucket,AmazonS3,map-276-tf-test-1,20.0,2024-05-20T10:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,7zl3t53qnk65jmtcm5ivxxqxewt4le6am2n5z4ms3d2zs4zneh7a,4e-07,4e-07,ReadCostAllocation,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,cfxwfyajqmlkfebknxnx7lweumjpap36tgssmgwqi6kddyjwni4q,4e-07,4e-07,ReadBucketReplication,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2fca22ai6qfe2j5jupnzzr3ubwpjypa2ntctja5f2gzqtr6rk7zq,8.1e-09,7e-09,ReadLocation,AmazonS3,map-276-tf-test-1,1.006e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,vokrqxzmi7jypfbscwizh2wrdmk7lrw6wsrjv25qqpz2sqp7wmtq,8e-07,8e-07,ReadLogProps,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,i6nttf7fsk6afw5nfpufuowdxcqgcgwjbo2x6x2xrqjvqb4wwucq,8e-07,8e-07,ReadBucketPolicyStatus,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,lb7h7yd4ax7bxj53gy2uj4anpt5iztsrszydwokdmhmqtlypqtzq,4e-09,4e-09,ReadLocation,AmazonS3,map-276-tf-test-1,2.012e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gupmr2g4bubpgihh4ohzvbsgzerjtjcdtnx4zp6rsnm4ilqbal4a,4e-07,4e-07,ReadBucketObjectLockConfig,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:38:25.872Z,2024-05-20,1716205105872,076395046979,ResourceDeleted,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,yjnsby3eo423b2pv6d4phlz32i2j5w35znfroprp433pu2uwtiia,4e-07,4e-07,ReadVersioningProps,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q4tqlptnhuyv3l4dytmn2bccmdwnzhxuyxpicvv2rqxhcv2g5ywa,4e-07,4e-07,ReadBucketServerSideEncryption,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,rcxq3dhkxani5ovps56753y5lfnmylap5pwftwmdu4ldcfr6g5ma,3.2e-06,3.2e-06,ReadLocation,AmazonS3,map-276-tf-test-1,8.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,vrpshzmhhiwxwhm226up3pc3zflqgovclltoktlmuw5tdsvsrnnq,4e-07,4e-07,ReadAccelerate,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,lyefwgsopd63toxp6oahd347o5smlvowhk6ulz5lxo73iqmxv6lq,8e-07,8e-07,ReadBucketPublicAccessBlock,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zxdzbxmxrxqjihupravrxea3tnm6gfovhy5mfer2nbmtum6ud4va,5e-06,5e-06,ListBucketVersions,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,j4q2dy7wywmh42zminwe3haiuemsze7mdnphkmqocuwtyv7p6gia,2e-09,2e-09,ReadLocation,AmazonS3,map-276-tf-test-1,1.006e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,avwdzf46mi6fxb4eu6vpdacfkpkhxju3b2b2my6wt4gyrzzsoyza,4e-07,4e-07,ReadRequestPaymentProps,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zd6jnlqljiuwficxtjb5fhasxz3ozrutwp2xvfopfpas7pp23qiq,8e-07,8e-07,ReadBucketLifecycle,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hc6gu3a2fhldjbsrbwx4uztlndquw2hqotfnqfdjeh4uf7ksusxa,1.6e-06,1.6e-06,ReadACL,AmazonS3,map-276-tf-test-1,4.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,byzp4mds6uafjt2abhotmtuk5hczm5tfe5a2fyowoh3o6u5bcpea,1e-05,1e-05,CreateBucket,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,brlhdh6pykw2g6rq2v2n75sasjuyvauaczhjod5eemfmdyftzufq,4e-09,4e-09,ReadLocation,AmazonS3,map-276-tf-test-1,2.012e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ldckhy54ba2a4jeoyp4g64nd5zqriyg4w4z775xfudwhwhnq4i2a,4e-07,4e-07,ReadBucketCors,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,pkyfcfybrajr6y4jkny5meqrxox5hecg6qvnvjl7p5yawlp2ta3q,1.6e-06,1.6e-06,ReadBucketPolicy,AmazonS3,map-276-tf-test-1,4.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gowxmnswvzko6qnrqazil6pkm73msddjgxwicgsz3lgg7uocthja,1e-05,1e-05,WriteVersioningProps,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,rlftbbodudvazqiqyucrmqpasgnz2o6tjeo66m7tjnzx3z3nnxtq,8e-06,8e-06,HeadBucket,AmazonS3,map-276-tf-test-1,20.0,2024-05-20T10:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,7zl3t53qnk65jmtcm5ivxxqxewt4le6am2n5z4ms3d2zs4zneh7a,4e-07,4e-07,ReadCostAllocation,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,cfxwfyajqmlkfebknxnx7lweumjpap36tgssmgwqi6kddyjwni4q,4e-07,4e-07,ReadBucketReplication,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
{},1.3,2024-05-20T11:55:53.624Z,2024-05-20,1716206153624,076395046979,ResourceDiscovered,AWS::S3::Bucket,map-276-tf-test-1,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2fca22ai6qfe2j5jupnzzr3ubwpjypa2ntctja5f2gzqtr6rk7zq,8.1e-09,7e-09,ReadLocation,AmazonS3,map-276-tf-test-1,1.006e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}"
